[29, [4.0,0,0.846998608533703,0.997189154746726,-0.049617280416648,0.047745444249523,0.029534516975579,-0.01313529864868,0.015154746368841,-0.017960772500023,-0.092154138911639,0.050974822684543,0.059137068723395,0.087023395920654,0.004216633150512,-0.056869513727657,-0.038453333453888,0.02777218169066,-0.108067527421025,0.15387359939272,-0.08079649866117,-0.11438008308968,0.029669513566807,-0.192074772710034,-0.044728371789815,-0.018530621098366,0.12535672542354,0.300943118855657,0.015164709226369, 0.0], [2.0, 9.0], [1.0898624892287772, 1.2754000735896667], [4.400020314618305, 0.3214080629160361]]
[29, [4.400020314618305,0.321408062916036,0.648486464390329,0.992289791216163,0.116615380128023,0.023476132576546,-0.034795036499904,-0.57465719255304,0.508855659334429,0.608119674118619,-1.16660228900646,-0.624215398368796,-0.522645099389883,-0.539498221904929,0.510254483241939,1.21920066485118,0.962856891050292,0.636097993963631,1.19844719512386,0.747153793076748,-0.955814243037323,0.651403427366931,0.239595597288764,-0.680124960347163,-0.752967247690383,0.108416144246264,-0.010472666936331,1.85828646723579,-1.95716558869714, 0.01], [2.0, 9.0], [3.5491626129438343, 0.8347095469284297], [5.052991672147933, 1.0027050218176667]]
[29, [5.052991672147933,1.00270502181767,0.616771083486958,0.53028984458779,-0.083728713673466,0.047701751878986,-0.842322222253052,-0.526080459603733,1.23462738874286,0.526151651778838,-0.521334849610579,0.279566256523832,-1.26923800161836,0.55669390190619,0.7705466778579,0.926637810864258,0.435135121035888,0.035115705167884,-0.344460234190148,0.059344900327507,-0.547482209110982,0.003096163613541,-0.2053459814918,-0.006463347540738,-0.00071162171122,5.03577125819383,0.594738515485007,-1.9029201639721,-0.9992638482309, 0.02], [2.0, 9.0], [2.082693274443927, -0.3697212752727652], [5.58598478177228, 1.3906341231109276]]
[29, [5.58598478177228,1.39063412311093,0.630392958995163,0.601264395974637,0.014859832830306,-0.134858736802368,-0.787447415774272,-0.525732566060573,0.447299312100797,0.532966653121193,-1.0749002751108,-0.567100709566915,-0.686268882199463,-0.562726238039191,0.521687951281361,0.559028118693256,-0.277509693461505,0.506401240481037,-0.644425020753354,0.350080874616661,-0.481759528805677,0.001642061423403,-1.27159378253291,-0.132929655458326,3.50931607288384,1.2123906313971,-3.28846481952032,2.45085683955058,-0.005409525487128, 0.03], [2.0, 9.0], [2.4808364511358314, -0.5731040953602178], [6.403865849928688, 0.9073140485127206]]
[29, [6.403865849928688,0.90731404851272,0.864273672108036,0.354567540086295,0.171019681596581,-0.130464948081794,-0.90995221047359,-0.535998414453517,1.24906392974241,0.030647223522557,-0.682982140595425,0.260232995394643,-0.916290619416246,0.446212481629219,0.521218178746781,0.989956143844919,-0.365027618145982,0.459108139965236,1.73451012810113,0.621517448446862,0.648489244213777,0.189611444388432,0.331157149878585,-4.33919740969873,-3.55009614495567,-1.16425703853069,4.28498810332808,-0.288683449360931,-0.000200910385631, 0.04], [2.0, 9.0], [1.8757234025816651, 0.8916654511805692], [7.595685740080264, 1.1974612679791077]]
[29, [7.595685740080264,1.19746126797911,0.588723624916985,0.46687337000327,0.104243364654109,-0.018793322855379,-0.877957509406596,0.298374660250342,1.27327168845451,0.226955842718295,-0.537767623926536,-0.111436443660272,-1.16570714770016,0.157611415772773,0.521207393943408,0.92512000034436,0.640898153211319,-0.059668625392679,0.041807111342435,-0.11202567633841,0.092775462608426,-3.90108633578258,-0.647450128808063,3.90035056141915,6.18131838410564,3.4924708152336,1.15298573743215,1.29554891843271,-0.00095063946959, 0.05], [2.0, 9.0], [0.988183938386621, 0.16589508173051648], [8.564759724027802, 1.268586287846438]]
[29, [8.564759724027802,1.26858628784644,0.552894284107168,0.63256623054939,0.055399106751605,0.051069880391309,-0.77083251764341,-0.275259330344006,0.5646530518474,-0.441436153462623,-1.0903433972959,-0.468699629071466,-1.2234788350237,0.542339871623007,0.521501373024565,0.302230346358051,-0.392862980534021,-0.101332734595006,0.868984457400837,0.312138017254633,0.091192661300522,-0.385445441755344,0.898348777416229,2.78507101323476,0.230882832472508,-4.47419298907943,0.004184877088738,-0.307662538335919,0.004156541443124, 0.06], [2.0, 9.0], [0.7363798612312321, 1.183761669563373], [9.117667240849892, 1.7645349239374355]]
[29, [9.117667240849892,1.76453492393744,0.483473977830471,0.701011880926584,0.045501148720311,0.044419850009652,-0.710308992755988,-0.526531777649032,0.497532575182224,0.055901529501573,-1.12815197905368,0.19072999022799,-0.957871816250425,0.528740224788654,0.521064424280509,0.894722135728247,-0.062114883973589,0.278265421248584,0.593420084125031,0.077843515803106,-0.80190721216431,0.012831511863653,0.385610588086393,4.60351390535699,-3.35195837626183,-3.77493207749999,0.27440730699987,-0.065300203454761,-0.00765751387538, 0.07], [2.0, 9.0], [1.3802711975004116, 2.6822096375596995], [9.821196568666926, 1.9848476750739186]]
[29, [9.821196568666926,1.98484767507392,0.479770863686148,0.764618184247497,0.043979495024944,-0.046809586772035,-0.641275057149148,-0.230023592229142,1.03081964468996,-0.206213335236676,-0.61925806016452,-0.195686875174385,-0.645245977314595,-0.394931338398756,0.521041909723224,1.53708892223533,0.399812972107171,0.986636716178898,1.19116029057646,-0.872185064526402,-0.813607263818415,-2.99002622874545,4.68997050162618,4.87093254463813,5.87373594234059,4.27890635660724,2.19006837955224,-1.79676193335961,-0.001490685187682, 0.08], [2.0, 9.0], [0.1042079690574047, 1.4956274357545882], [10.214817397055262, 1.9764679069025908]]
[29, [10.214817397055262,1.97646790690259,0.527143539916132,0.501582730545887,0.032932716710109,0.065039569927383,-0.862032513848454,0.028528073815064,0.503516089316388,0.323030345996841,-1.13317921916583,0.326817499940381,-1.22411938168106,0.529522734061787,0.521207252648609,-0.064493897775483,-0.723296453733395,-1.10992049798289,-0.956678609428139,1.4234127688892,-0.523563987961149,5.67508967227411,0.313950928737984,-3.57038007615624,-5.35360375290379,-3.86863935103922,-0.000141611281968,-0.073533666093794,-0.000847089481675, 0.09], [2.0, 9.0], [0.9067243690895849, 0.06544286041102865], [10.527268262531315, 1.6819930178859213]]
